id,name,type,lat,lon,address,doctor_count,phone,source
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인 우범의료재단 장흥종합병원,종합병원,34.6771314,126.9109162,"전라남도 장흥군 장흥읍 흥성로 74, 74",10,061-862-8300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 원광의료재단 원광종합병원,종합병원,37.2101373,127.0081096,"경기도 화성시 병점구 화산북로 21, (송산동)",22,031-8077-7200,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은강안병원,종합병원,35.1500685,129.1106218,"부산광역시 수영구 수영로 493, (남천동)",96,051-625-0900,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은삼선병원,종합병원,35.150416,129.0082463,"부산광역시 사상구 가야대로 326, 좋은삼선병원 (주례동)",80,051-322-0900,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,의료법인 은성의료재단 좋은삼정병원,종합병원,35.5528955,129.2688242,"울산광역시 남구 북부순환도로 51, (무거동)",35,052-220-7500,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 은혜와감사의료재단 화성중앙종합병원,종합병원,37.1313512,126.9107797,"경기도 화성시 만세구 향남읍 발안로 5, (향남읍)",15,031-352-8114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인 인당의료재단 부민병원,종합병원,35.2119276,129.0112115,"부산광역시 북구 만덕대로 59, (덕천동)",72,051-330-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 인당의료재단 해운대부민병원,종합병원,35.1614208,129.1556545,"부산광역시 해운대구 해운대로 584, 해운대 부민병원 지하4~지상13층 (우동)",64,602-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 인천사랑병원,종합병원,37.462204,126.6807094,"인천광역시 미추홀구 미추홀대로 726-0, 인천사랑병원",64,032-457-2000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 인화재단 한국병원,종합병원,36.6195069,127.4965379,"충청북도 청주시 상당구 단재로 106-0, 한국병원",90,043-222-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 일심의료재단 포천우리병원,종합병원,37.827471,127.1481863,"경기도 포천시 소흘읍 호국로 661, 661",47,031-542-0222,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인 자산의료재단 제천서울병원,종합병원,37.138611,128.2062355,"충청북도 제천시 숭문로 57-0, 서울병원",25,043-640-7600,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,의료법인 정산의료재단 효성병원,종합병원,36.6244786,127.4953372,"충청북도 청주시 상당구 쇠내로 16-0, 효성병원",50,043-221-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 정안의료재단 중앙병원,종합병원,35.5322423,129.3046446,"울산광역시 남구 문수로 472, 중앙병원 (신정동)",48,052-226-1100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 중앙의료재단 중앙병원,종합병원,33.4923256,126.470529,"제주특별자치도 제주시 월랑로 91-0, 중앙병원",28,064-786-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 청구성심병원,종합병원,37.6208615,126.9197006,"서울특별시 은평구 통일로 873, (갈현동)",25,02-350-3300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 토마스의료재단 윌스기념병원,종합병원,37.2653229,127.0255443,"경기도 수원시 팔달구 경수대로 437, (인계동)",71,031-223-2233,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 플러스의료재단 단원병원,종합병원,37.3002282,126.8134984,"경기도 안산시 단원구 원포공원1로 20, (초지동)",63,031-8040-6600,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 행도의료재단 해동병원,종합병원,35.0919442,129.043866,"부산광역시 영도구 태종로 133, (봉래동3가)",24,051-412-6161,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 혜인의료재단 한국병원,종합병원,33.500233,126.517062,"제주특별자치도 제주시 서광로 193, (삼도일동)",36,064-750-0000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 힐링의료재단 옥천성모병원,종합병원,36.3133286,127.5720099,"충청북도 옥천군 옥천읍 성왕로 1195-0,",18,043-730-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인갑을의료재단 갑을장유병원,종합병원,35.2086652,128.8056169,"경상남도 김해시 장유로 167-13, (부곡동)",27,055-310-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인거명의료재단 영광기독병원,종합병원,35.2749379,126.5108768,"전라남도 영광군 영광읍 신남로 265, (영광읍)",14,061-350-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz,의료법인구의료재단 구병원,종합병원,35.8506236,128.5414437,"대구광역시 달서구 감삼북길 141, (감삼동)",47,053-560-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인대송의료재단 무안병원,종합병원,34.9916301,126.4893984,"전라남도 무안군 무안읍 몽탄로 65, (무안읍)",17,061-450-3111,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인대인의료재단 다니엘종합병원,종합병원,37.5123067,126.7694764,"경기도 부천시 원미구 중동로 361, 다니엘종합병원 (약대동)",21,032-670-0001,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인덕산의료재단김천제일병원,종합병원,36.1354003,128.1187923,"경상북도 김천시 신음1길 12,  (신음동)",38,054-420-9300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인동신의료재단 동신병원,종합병원,37.5813323,126.9364251,"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",20,02-396-9161,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인동춘의료재단문경제일병원,종합병원,36.58444,128.1892251,"경상북도 문경시 당교3길 25,  (모전동)",38,054-550-7700,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인루가의료재단 나은병원,종합병원,37.4890717,126.6797292,"인천광역시 서구 원적로 23, 23",93,032-584-0114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인명지의료재단명지병원,종합병원,37.6419949,126.8312622,"경기도 고양시 덕양구 화수로14번길 55, (화정동)",212,031-810-5114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인목포구암의료재단 목포중앙병원,종합병원,34.8213916,126.4210249,"전라남도 목포시 영산로 623,  (석현동)",35,061-280-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인백송의료재단 굿모닝병원,종합병원,36.9906277,127.1204113,"경기도 평택시 중앙로 338, (합정동)",96,031-5182-7700,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인삼백의료재단상주성모병원,종합병원,36.4203907,128.1597338,"경상북도 상주시 냉림서성길 7,  (냉림동)",16,054-532-5001,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인서울효천의료재단 에이치플러스양지병원,종합병원,37.4841536,126.9325692,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",99,02-1877-8875,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인석영의료재단창원제일종합병원,종합병원,35.199085,128.5676,"경상남도 창원시 마산합포구 3·15대로 238, (중앙동3가)",15,055-223-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인석천재단고창병원,종합병원,35.4364278,126.6933531,"전북특별자치도 고창군 고창읍 화신1길 9, (고창읍)",16,063-560-5600,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,의료법인성광의료재단일산차병원,종합병원,37.6541317,126.7757374,"경기도 고양시 일산동구 중앙로 1205, 지하1층2층4층(일부), 1층2층6층(일부),지하2층,4~5층, 7~10층(장항동)",93,031-782-8300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인성화의료재단  대한병원,종합병원,37.6354747,127.0226914,"서울특별시 강북구 도봉로 301, (수유동, 대한병원)",12,02-903-3232,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인숭인의료재단 김해복음병원,종합병원,35.2306263,128.8931625,"경상남도 김해시 활천로 33, (삼정동)",46,055-330-8888,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,종합병원,36.5467408,128.7010976,"경상북도 안동시 앙실로 11,  (수상동)",107,054-840-1004,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인영경의료재단전주병원,종합병원,35.8152645,127.1248245,"전북특별자치도 전주시 완산구 한두평3길 13, (중화산동2가, 전주병원)",52,063-220-7200,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인영성의료재단 고흥종합병원,종합병원,34.6210654,127.2939625,"전라남도 고흥군 고흥읍 고흥로 1935, (고흥읍)",15,061-835-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,종합병원,36.3751715,127.3249507,"대전광역시 유성구 북유성대로 93-0,  0동 0호 (지족동,유선성병원)",102,042-609-1000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,종합병원,37.6323325,126.7107331,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",111,031-999-1000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,의료법인은성의료재단좋은선린병원,종합병원,36.048263,129.3670367,"경상북도 포항시 북구 대신로 43,  (대신동)",27,054-245-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인인봉의료재단뉴고려병원,종합병원,37.640959,126.6602138,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",62,031-998-8129,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인자인의료재단(더자인병원),종합병원,37.6229778,126.8357506,"경기도 고양시 덕양구 중앙로 555, /중앙로557번길 555, /중앙로557번길 14, 지하1(일부),1-6층 (행신동)",33,031-930-3114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인정화의료재단 봉생기념병원,종합병원,35.1310265,129.0501907,"부산광역시 동구 중앙대로 401, (좌천동, 봉생병원)",66,051-664-4000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인청아의료재단청아병원,종합병원,35.2480349,128.50965,"경상남도 창원시 마산회원구 내서읍 광려천서로 67, (청아병원)",20,055-230-1500,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인청언의료재단 순천제일병원,종합병원,34.9549262,127.524175,"전라남도 순천시 기적의도서관1길 3,  (조례동)",13,061-720-3500,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인칠석의료재단사랑의병원,종합병원,37.3269353,126.8449325,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",38,031-439-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인풍산의료재단동부제일병원,종합병원,37.6007085,127.1090094,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",24,02-437-5011,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,의료법인한국의료재단 순천한국병원,종합병원,34.9477666,127.5122885,"전라남도 순천시 우명길 42,  (연향동)",20,061-740-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인한마음의료재단 여수제일병원,종합병원,34.7659726,127.6635449,"전라남도 여수시 쌍봉로 70, (학동)",49,061-689-8123,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인한마음의료재단하나병원,종합병원,36.6235046,127.4308626,"충청북도 청주시 흥덕구 2순환로 1262-0, 하나병원",86,043-230-6114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,종합병원,36.0177172,129.3622256,"경상북도 포항시 남구 포스코대로 351,  (대도동)",131,054-275-0005,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,종합병원,37.6461401,127.0291228,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",114,02-901-3114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인합포의료재단에스엠지연세병원,종합병원,35.1863148,128.5616013,"경상남도 창원시 마산합포구 3·15대로 76, (월남동2가, 합포의료재단)",40,055-243-0100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인해민의료재단 세안종합병원,종합병원,34.8168191,126.380233,"전라남도 목포시 고하대로 795-2, (연산동)",14,061-260-6700,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인행촌의료재단 해남종합병원,종합병원,34.5717971,126.6127914,"전라남도 해남군 해남읍 해남로 45, (해남읍)",24,061-536-4116,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인현경의료재단 광양서울병원,종합병원,34.9579361,127.6905821,"전라남도 광양시 진등길 93,  (마동)",18,061-795-9931,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인환명의료재단 조은금강병원,종합병원,35.2623213,128.8615328,"경상남도 김해시 김해대로 1814-37, (삼계동)",44,055-330-0300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,의산의료재단 강릉고려병원,종합병원,37.7590068,128.8998047,"강원특별자치도 강릉시 옥가로 30, (옥천동)",11,033-649-0100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,종합병원,37.5572629,126.8362668,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",293,1522-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,익산병원,종합병원,35.9616504,126.9665158,"전북특별자치도 익산시 무왕로 969, (신동)",58,063-840-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,인산의료재단 메트로병원,종합병원,37.3786666,126.9352309,"경기도 안양시 만안구 명학로33번길 8, (안양동, 메트로병원)",12,031-467-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,인제대학교 상계백병원,종합병원,37.6485408,127.0629909,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",239,02-950-1114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,인제대학교 해운대백병원,종합병원,35.173443,129.182013,"부산광역시 해운대구 해운대로 875, (좌동)",379,051-797-0100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,인제대학교일산백병원,종합병원,37.6742736,126.7503802,"경기도 고양시 일산서구 주화로 170, (대화동)",262,031-910-7114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,인천광역시의료원,종합병원,37.4787429,126.66875,"인천광역시 동구 방축로 217, 217",44,032-580-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,인천기독병원,종합병원,37.4712156,126.6321218,"인천광역시 중구 답동로30번길 10, (율목동)",25,032-270-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,인천세종병원,종합병원,37.5324735,126.7368717,"인천광역시 계양구 계양문화로 20-0, 인천세종병원",108,032-240-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,인천적십자병원,종합병원,37.4184945,126.6896544,"인천광역시 연수구 원인재로 263, (연수동)",16,032-899-4000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,인천힘찬종합병원,종합병원,37.4011109,126.7147129,"인천광역시 남동구 논현로 72-0, 인천힘찬종합병원",37,032-1899-2220,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,재단법인 아산사회복지재단 부속 보령아산병원,종합병원,36.3811282,126.6228522,"충청남도 보령시 죽성로 136,  (죽정동)",21,041-930-5114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,종합병원,35.5888321,126.8234125,"전북특별자치도 정읍시 충정로 606-22, (용계동)",25,063-530-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,재단법인베스티안재단베스티안병원,종합병원,36.6364294,127.3216409,"충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0, (오송읍)",9,043-910-7575,건강보험심사평가원_병원정보서비스_v2
